,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 19:56,Itaipava Latão,,28,Venda,,,-3
,29/12/2023 19:29,Amstel Latão,,26,Venda,,,-1
,29/12/2023 19:24,Souza Paiol,,40,Venda,,,-1
,29/12/2023 19:23,Cachaça Chora Rita,,113,Venda,,,-1
,29/12/2023 19:23,Isqueiro Max,,48,Venda,,,-1
,29/12/2023 19:23,Rothmans Global,,177,Venda,,,-1
,29/12/2023 19:23,Petra Latão,,30,Venda,,,-1
,29/12/2023 18:58,Suco Dell Vale Uva 1L,,115,Venda,,,-1
,,,,,,,,
,20,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 18:58,Pirulito,,93,Venda,,,-2
,29/12/2023 18:58,Coca Cola 2L,,58,Venda,,,-1
,29/12/2023 18:32,Coca Cola Zero 2L,,57,Venda,,,-1
,29/12/2023 18:32,Coca Cola 2L,,58,Venda,,,-3
,29/12/2023 16:42,Itaipava Latão,,28,Venda,,,-1
,29/12/2023 16:32,RedBull 250ml,,70,Venda,,,-1
,29/12/2023 03:54,Redbull Tropical 250ml,,171,Venda,,,-1
,29/12/2023 03:54,Gelo de Maracujá,,179,Venda,,,-1
,29/12/2023 03:54,Paçoca,,96,Venda,,,-3
,29/12/2023 03:54,Kit Kat ,,92,Venda,,,-1
,,,,,,,,
,21,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 03:54,Pingo D'ouro 48g,,178,Venda,,,-1
,29/12/2023 03:54,Cheetos Onda 45g,,90,Venda,,,-1
,29/12/2023 03:54,Stella Long Neck,,6,Venda,,,-1
,29/12/2023 03:54,Stella 600ml (c/casco),,9,Venda,,,-3
,29/12/2023 03:47,Isqueiro Max,,48,Venda,,,-1
,29/12/2023 03:47,Gelo de Maracujá,,179,Venda,,,-1
,29/12/2023 03:47,Redbull Tropical 250ml,,171,Venda,,,-1
,29/12/2023 03:44,Fanta Laranja 350ml,,64,Venda,,,-1
,29/12/2023 03:40,Água c/gás 510ml,,35,Venda,,,-2
,29/12/2023 02:56,Amstel Latão,,26,Venda,,,-3
,,,,,,,,
,22,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,29/12/2023 02:56,Pink Moon 600ml,,117,Venda,,,-2
,29/12/2023 02:23,Rothmans Azul,,46,Venda,,,-1
,29/12/2023 02:23,Amstel Latão,,26,Venda,,,-6
,29/12/2023 01:56,Brahma Latão,,19,Venda,,,-1
,29/12/2023 01:09,Corona Long Neck,,23,Venda,,,-1
,29/12/2023 01:09,Coca Cola 350ml,,55,Venda,,,-1
,29/12/2023 01:04,Coca Cola 2L,,58,Venda,,,-1
,29/12/2023 00:53,Rothmans Azul,,46,Venda,,,-1
,29/12/2023 00:32,Coca Cola 2L,,58,Venda,,,-1
,29/12/2023 00:29,Cachaça Chora Rita,,113,Venda,,,-1
,,,,,,,,
,23,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 23:56,Coca Cola 2L,,58,Venda,,,-1
,28/12/2023 23:52,Itaipava 1L,,29,Venda,,,-1
,28/12/2023 23:52,Itaipava Latão,,28,Venda,,,-2
,28/12/2023 23:48,Rothmans Azul,,46,Venda,,,-1
,28/12/2023 23:48,Itaipava Latão,,28,Venda,,,-6
